match_id,radiant_win,radiant_team,dire_team,start_time,avg_mmr,num_mmr,game_mode,duration,dire_score,radiant_score
5527360228,False,"51,110,98,8,52","107,89,58,65,33",1595313386,6460,9,2,2381,41,23
5527373169,False,"39,86,51,126,38","64,19,13,1,97",1595314313,6440,8,2,1844,38,17
5527420902,False,"84,6,111,28,7","30,126,52,41,36",1595316437,6340,0,2,1750,32,40
5527473964,False,"84,100,21,42,65","86,69,51,109,74",1595318960,6180,2,2,2257,37,21
5527543103,False,"120,126,8,121,60","84,114,27,104,70",1595322176,6120,5,2,1480,33,41
5527648054,False,"39,64,56,53,89","2,88,47,20,6",1595327760,6240,8,2,1533,33,14
5527859563,False,"85,90,64,97,106","19,92,51,95,102",1595335053,6200,1,2,2246,35,15
5528421121,True,"10,30,7,65,54","108,68,100,16,11",1595352104,6260,5,2,2424,29,38
5528537373,True,"51,98,79,74,63","110,93,85,16,17",1595356785,6080,9,2,1802,7,37
5528567383,False,"69,121,104,114,35","51,109,108,30,22",1595358042,6040,0,2,1946,39,19
5528568885,False,"106,104,85,12,30","58,10,2,50,39",1595358103,6180,8,2,2113,26,12
5528576320,False,"110,53,23,5,47","105,61,14,98,16",1595358417,6200,6,2,1721,46,23
5528659696,True,"20,106,86,38,95","9,104,119,39,18",1595362076,6180,5,2,1496,5,19
5528722294,True,"19,64,67,15,38","84,25,7,54,43",1595364976,6220,4,2,2471,26,48
5528726794,False,"20,17,26,32,78","9,112,19,108,94",1595365203,6200,8,2,1664,37,13
5528787218,False,"86,104,64,80,109","126,84,75,16,94",1595368466,6320,0,2,2064,46,14
5528811856,False,"39,88,108,1,120","126,13,98,70,26",1595370108,6320,1,2,2150,27,12
5528897031,True,"64,19,96,25,81","53,86,42,13,39",1595376653,6080,5,2,1806,13,38
5528953916,False,"64,9,42,51,52","19,3,25,29,8",1595380814,6460,5,2,1764,34,21
5529054388,False,"69,107,64,109,25","86,42,30,65,10",1595387720,6200,9,2,2018,28,12
5529107728,False,"100,85,92,106,43","69,121,91,72,74",1595391066,6040,7,2,2600,26,29
5529149568,True,"107,65,3,10,126","58,56,19,76,102",1595394038,6160,7,2,1586,13,26
5529209532,True,"7,65,126,87,10","103,86,12,23,57",1595397354,6280,5,2,2127,19,25
5529277872,False,"110,41,126,100,87","7,39,111,109,33",1595401824,6460,6,2,2853,23,33
5529296987,True,"64,67,86,98,45","19,92,100,95,74",1595402386,6040,9,2,1876,14,22
5529371381,True,"41,86,129,128,35","110,7,87,76,53",1595406279,6020,2,2,2242,7,24
5529440869,False,"69,86,64,13,1","85,67,100,39,50",1595409814,6020,8,2,1645,29,8
5529454955,False,"103,9,106,10,16","128,126,102,109,40",1595410810,6300,9,2,2090,10,8
5529501978,True,"87,67,106,78,79","9,104,83,70,36",1595412691,6160,3,2,1766,10,28
5529533972,True,"103,27,129,52,49","128,126,87,89,69",1595414161,6440,9,2,2672,30,33
5529620344,False,"79,109,3,129,7","20,19,45,12,17",1595418109,6460,5,2,2355,28,17
5529760127,True,"128,91,98,72,59","110,129,121,1,126",1595423486,6220,5,2,1632,4,32
5529880314,False,"58,51,42,55,97","128,19,53,109,39",1595426425,6240,4,2,2245,37,24
5530010351,False,"53,51,55,93,31","19,121,67,120,7",1595430450,6280,9,2,2718,57,36
5530140896,True,"128,109,25,49,69","56,58,19,16,106",1595434882,6200,8,2,2476,28,34
5530241378,True,"106,110,128,42,126","86,97,58,69,1",1595438619,6320,2,2,2275,17,39
5530368265,False,"9,103,129,10,52","121,78,25,54,13",1595444031,6000,2,2,2694,40,15
5530465964,True,"106,53,111,126,67","19,69,58,13,94",1595448811,6160,3,2,2047,15,24
5530537148,False,"106,90,7,13,102","19,39,5,126,8",1595452413,6360,2,2,2116,54,25
5530602600,True,"110,1,64,129,45","58,16,75,8,25",1595456623,6060,2,2,2054,14,34
5530698263,False,"58,86,120,108,67","19,53,84,13,93",1595464296,6480,6,2,2498,46,21
5530751294,True,"106,110,84,109,60","19,1,111,102,23",1595468448,6460,9,2,1770,14,36
5530922586,False,"7,39,67,64,129","100,53,83,120,80",1595480874,6020,1,2,1991,22,19
5530984036,False,"100,106,90,129,89","51,126,121,105,8",1595484081,6340,4,2,2975,47,36
5531064262,True,"7,47,111,18,57","107,39,37,40,63",1595489425,6440,1,2,4389,20,37
5531180812,True,"7,53,84,78,22","91,86,69,63,25",1595495206,6120,4,2,2819,16,33
5531290360,True,"110,3,69,23,61","107,128,53,40,10",1595501840,6040,9,2,2464,14,26
5531336142,True,"86,97,129,39,1","19,3,99,54,106",1595502906,6320,1,2,1589,8,44
5531406536,True,"110,69,84,49,53","128,42,39,27,108",1595505684,6040,3,2,3234,42,40
5531498063,False,"86,96,121,22,67","91,72,3,49,78",1595509457,6400,2,2,2765,29,37
5531643277,False,"58,120,119,12,13","86,96,83,8,22",1595513823,6320,6,2,2488,44,26
5531763588,False,"51,20,49,107,8","58,39,19,23,10",1595517761,6000,9,2,1967,30,15
5531887234,False,"53,100,111,18,74","69,109,128,19,60",1595521885,6220,7,2,1750,44,19
5531934388,True,"126,111,86,38,10","55,109,16,75,33",1595524231,6440,4,2,2822,27,48
5531968463,True,"19,121,39,36,81","120,67,37,23,86",1595525340,6140,3,2,2431,26,51
5532053387,False,"126,111,96,1,7","55,109,69,20,28",1595528797,6380,7,2,1679,19,12
5532058888,True,"128,106,67,126,68","19,20,88,36,10",1595529166,6140,6,2,2100,18,51
5532123346,True,"83,26,67,120,74","9,106,55,28,54",1595532397,6280,5,2,2581,45,50
5532136674,True,"110,106,111,28,109","128,129,25,32,78",1595532762,6340,3,2,1594,10,20
5532208465,False,"3,72,90,106,12","120,53,58,1,126",1595536295,6300,1,2,1930,38,15
5532211238,False,"83,26,16,32,42","110,126,30,108,41",1595536437,6160,6,2,1413,39,11
5532270421,False,"51,106,86,96,113","7,9,126,36,10",1595540122,6120,0,2,3208,37,32
5532348706,False,"9,106,79,109,60","7,43,88,53,89",1595545198,6460,8,2,3108,37,25
5532404988,False,"112,100,1,16,43","67,106,31,53,39",1595550207,6480,6,2,1775,41,23
5532452977,False,"83,26,108,109,126","20,53,52,93,104",1595553951,6320,7,2,1760,36,21
5532637471,False,"110,126,3,10,69","128,41,23,86,68",1595566887,6040,6,2,2642,39,13
5532694794,True,"20,105,64,97,70","100,53,86,11,8",1595570805,6380,8,2,1858,22,19
5532744624,True,"100,106,87,93,16","39,7,111,99,95",1595573753,6360,9,2,1885,15,39
5532855389,True,"7,53,31,78,39","128,51,81,86,73",1595580022,6260,0,2,2725,26,56
5532926869,False,"7,126,20,94,60","51,53,67,22,120",1595583967,6220,7,2,1521,38,11
5533010898,True,"9,84,78,1,45","87,19,10,104,63",1595589023,6000,3,2,1883,10,32
5533013656,False,"69,86,67,83,40","19,121,70,46,28",1595588350,6180,0,2,2070,42,10
5533072298,True,"106,64,67,43,71","107,53,128,1,23",1595590881,6340,1,2,3268,27,40
5533104867,False,"9,84,78,22,42","87,19,33,41,17",1595592121,6180,8,2,2503,36,31
5533202828,True,"9,51,29,23,95","7,39,67,87,108",1595595774,6460,5,2,1817,12,31
5533207622,True,"86,67,112,16,52","58,120,40,93,126",1595595973,6480,8,2,2425,22,45
5533347761,True,"86,96,128,8,23","121,67,110,129,114",1595600365,6400,9,2,1881,27,29
5533474983,True,"9,121,63,38,47","91,39,107,106,18",1595604320,6340,4,2,1690,14,37
5533873272,False,"19,58,54,96,86","83,65,31,94,43",1595620803,6320,6,2,1475,48,11
5533893123,True,"58,7,11,43,70","86,69,111,23,44",1595621462,6340,8,2,3321,39,37
5533948907,True,"110,96,84,93,22","69,85,67,86,52",1595624270,6260,9,2,1767,13,53
5534007603,True,"19,128,74,41,96","110,39,104,51,94",1595628018,6400,9,2,2522,26,21
5534071470,False,"53,112,88,94,52","69,55,121,32,120",1595632304,6180,7,2,1552,32,17
5534105470,True,"9,86,106,102,63","7,65,39,5,8",1595635994,6180,2,2,1875,10,23
5534149186,False,"7,43,21,104,18","19,75,52,94,16",1595639507,6320,7,2,1491,28,15
5534249209,True,"100,92,30,104,10","69,121,120,126,70",1595646604,6360,2,2,1787,14,30
5534316613,False,"20,100,85,94,49","69,30,110,109,13",1595650227,6340,2,2,1432,22,9
5534362472,False,"106,64,101,104,93","110,109,51,29,39",1595652905,6160,0,2,1759,24,20
5534430456,False,"79,9,97,106,8","128,107,53,69,74",1595656239,6260,9,2,2022,26,16
5534523394,False,"79,109,100,39,29","53,51,120,13,119",1595660623,6020,5,2,2197,35,21
5534720717,False,"106,67,7,37,45","53,107,30,54,36",1595669146,6260,6,2,2055,32,21
5534798429,True,"9,103,29,67,17","110,3,2,49,56",1595672418,6180,0,2,1969,21,32
5534800591,False,"69,107,30,39,6","106,100,3,109,104",1595672510,6040,1,2,3805,43,43
5534852232,True,"53,64,51,47,42","7,31,39,41,21",1595675093,6000,6,2,2280,29,42
5535074852,True,"19,97,83,126,47","53,7,3,10,23",1595682772,6160,7,2,3348,37,58
5535077047,True,"58,86,49,33,43","19,39,121,93,34",1595682904,6160,5,2,2681,25,37
5535212733,True,"86,67,64,78,17","53,126,30,42,51",1595686907,6400,7,2,2540,29,53
5535252178,False,"106,121,87,16,70","39,83,64,102,1",1595688075,6480,5,2,2030,27,19
5535315802,False,"121,38,5,1,108","69,107,58,89,28",1595690284,6240,7,2,1730,50,16
5535399269,True,"69,86,58,25,89","30,43,107,95,106",1595693243,6060,7,2,5388,63,49
5535412957,True,"5,126,42,46,28","19,26,13,54,45",1595693524,6220,2,2,1581,15,34
5535495709,True,"5,19,53,43,8","120,128,86,23,12",1595696298,6260,2,2,1503,18,35
5535597565,False,"58,86,96,23,54","31,25,16,8,43",1595700211,6000,2,2,2794,39,25
5535601059,True,"53,51,5,72,126","19,38,90,18,23",1595700877,6160,5,2,1499,11,31
5535696264,False,"126,31,74,1,129","86,106,9,69,70",1595704438,6080,9,2,1505,33,9
5536351953,False,"110,129,23,33,53","84,10,7,17,108",1595742876,6180,6,2,2125,27,19
5536608216,True,"9,67,90,120,126","51,69,86,95,60",1595753646,6160,8,2,2008,15,40
5536699615,False,"51,126,128,70,108","129,110,106,89,40",1595758235,6180,6,2,1811,26,14
5536700342,True,"100,23,8,79,129","9,51,121,106,32",1595757330,6440,4,2,2327,12,35
5536794340,True,"53,107,20,92,97","103,9,126,49,42",1595761174,6260,5,2,2197,21,24
5536815514,True,"39,107,112,67,53","19,38,102,48,126",1595761940,6480,7,2,2035,18,33
5536913378,True,"97,9,69,26,93","111,106,70,51,29",1595766222,6120,7,2,1803,17,28
5537061460,False,"19,91,36,104,47","97,98,9,87,41",1595769917,6240,6,2,1628,38,9
5537145118,True,"86,38,83,18,106","53,7,30,98,23",1595772420,6040,1,2,1508,7,22
5537542496,True,"106,84,20,77,23","9,41,25,58,98",1595786568,6080,3,2,2736,26,35
5537626090,True,"120,52,111,67,28","91,9,126,56,114",1595790110,6080,3,2,1886,18,37
5537795445,False,"91,72,20,47,126","69,121,107,32,74",1595798721,6460,0,2,1735,28,14
5537855227,False,"9,51,129,42,25","7,39,30,41,40",1595802369,6060,4,2,3191,46,32
5537921453,False,"58,86,120,74,70","9,7,25,41,104",1595807274,6080,7,2,2072,40,23
5537966458,False,"84,94,88,40,93","19,75,69,109,126",1595811391,6480,1,2,2836,58,30
5538025517,True,"58,67,83,2,22","75,97,98,70,52",1595815997,6240,2,2,3401,46,72
5538539325,True,"126,40,107,84,113","19,31,13,83,6",1595847384,6000,1,2,2188,28,39
5538645292,True,"69,77,5,9,36","121,107,97,44,23",1595852492,6260,9,2,2429,14,32
5538726666,True,"106,110,111,109,120","107,85,40,63,104",1595855220,6020,8,2,1764,19,33
5538793685,True,"107,121,106,97,41","53,120,126,64,32",1595857139,6120,8,2,2016,14,47
5539045355,True,"128,104,25,11,8","110,106,19,77,78",1595865916,6260,5,2,2699,36,27
5539167076,True,"86,38,121,70,94","83,69,66,39,18",1595870968,6020,1,2,1659,14,22
5539294394,True,"128,40,70,100,97","110,67,21,17,53",1595876280,6460,8,2,2108,13,27
5539296407,True,"19,58,110,8,97","7,69,67,64,17",1595876537,6420,6,2,1537,12,35
5539369685,True,"58,60,28,41,128","30,54,25,78,61",1595879730,6420,1,2,3089,40,49
5539438963,False,"121,16,86,93,46","31,126,8,53,19",1595883906,6160,4,2,1872,28,14
5539449243,True,"75,19,16,12,79","67,21,85,2,22",1595884270,6100,7,2,3890,49,41
5539539258,False,"126,67,69,66,74","19,75,40,42,62",1595890111,6440,0,2,1770,41,13
5539619473,True,"91,72,51,60,33","30,25,78,54,13",1595897595,6120,1,2,1474,8,31
5540155388,True,"19,39,85,108,44","121,126,129,12,110",1595930862,6240,1,2,1479,5,32
5540229293,True,"9,126,28,87,89","39,83,67,107,114",1595934354,6420,7,2,2660,25,30
5540536673,False,"53,87,84,29,13","9,106,90,98,72",1595945794,6180,8,2,1547,36,7
5540643228,False,"90,53,36,40,86","69,83,39,79,6",1595949221,6300,6,2,1559,43,3
5540829219,True,"53,19,111,13,81","90,28,86,17,62",1595956622,6060,9,2,1733,15,40
5540972446,False,"58,25,16,95,46","53,110,86,19,54",1595963366,6300,1,2,2020,25,13
5541162908,False,"121,120,8,46,45","19,55,18,64,25",1595973995,6080,6,2,2963,41,32
5541164939,False,"97,58,7,126,41","109,20,51,23,29",1595974133,6380,3,2,2456,33,29
5541165010,False,"66,23,43,86,12","9,36,110,39,70",1595974138,6100,8,2,2142,31,13
5541165817,True,"126,64,16,67,79","68,100,60,41,47",1595974197,6160,6,2,1775,10,40
5541166019,True,"106,87,85,102,38","9,104,64,41,108",1595974213,6460,8,2,1490,13,29
5541166164,True,"19,39,87,28,44","65,121,1,104,98",1595974223,6180,7,2,1830,13,28
5541166660,False,"51,68,8,104,65","110,41,85,69,39",1595974258,6400,8,2,1486,35,5
5541168078,False,"84,75,8,99,76","64,110,69,10,104",1595974362,6120,9,2,1790,30,11
5541168775,True,"128,121,102,96,59","25,104,64,44,76",1595974410,6200,7,2,1450,21,32
5541174594,False,"121,69,120,8,82","126,111,96,10,86",1595974819,6060,0,2,1668,42,11
5541176959,True,"86,85,55,70,98","110,96,37,93,19",1595974986,6480,5,2,1675,10,27
5541183513,False,"121,126,65,89,64","85,3,100,43,104",1595975472,6440,4,2,2327,38,17
5541204505,True,"5,100,126,65,72","69,64,51,109,104",1595977089,6020,8,2,1774,8,40
5541204893,True,"110,67,30,104,21","85,19,40,73,25",1595977119,6400,7,2,2511,28,46
5541205766,False,"31,100,68,77,19","69,25,85,67,23",1595977192,6180,1,2,1524,43,8
5541226989,False,"3,96,67,121,11","13,17,102,90,72",1595978867,6140,8,2,1678,33,11
5541242084,True,"84,107,93,16,86","19,30,33,7,54",1595980259,6160,4,2,2360,33,38
5541246636,True,"19,109,43,111,106","126,86,64,12,2",1595980687,6440,3,2,1415,11,29
5541249677,False,"25,97,18,60,74","64,51,86,114,93",1595980968,6260,2,2,1430,37,5
5541250172,True,"104,90,106,21,41","64,51,54,102,126",1595981012,6080,4,2,1883,15,33
5541387137,True,"79,38,91,18,23","105,40,72,126,65",1595992175,6120,6,2,2743,32,38
5541457449,True,"110,129,111,97,44","87,65,1,9,60",1595996806,6340,9,2,2048,21,35
5541599304,True,"53,106,64,70,76","110,23,84,41,38",1596006161,6020,8,2,1968,16,45
5541668096,False,"69,87,121,106,67","86,109,120,85,74",1596010271,6380,8,2,2479,30,23
5541739826,False,"69,87,110,41,97","86,120,85,1,38",1596014155,6080,6,2,2555,31,31
5541918886,True,"69,87,107,44,104","51,1,111,110,46",1596023082,6160,4,2,2765,27,36
5542044003,True,"110,129,41,87,36","19,128,70,55,86",1596028116,6300,4,2,2203,19,47
5542077267,False,"83,30,108,95,99","19,77,26,70,45",1596028986,6160,7,2,2812,33,25
5542164954,False,"86,120,41,31,22","19,87,28,25,109",1596031864,6120,7,2,2497,40,20
5542239975,False,"19,126,10,121,110","3,98,13,76,8",1596034435,6220,9,2,2174,31,18
5542288159,False,"86,120,67,37,11","69,87,83,1,36",1596036132,6300,3,2,1555,21,7
5542354134,True,"19,84,65,10,21","126,107,54,104,26",1596038519,6200,2,2,2813,50,43
5542661120,True,"19,64,69,12,45","58,104,101,42,120",1596052676,6380,2,2,1483,11,27
5542799193,False,"85,45,129,44,97","19,53,112,7,8",1596061062,6460,9,2,2096,43,27
5542799510,False,"19,67,79,69,17","51,36,58,56,82",1596061086,6440,7,2,1786,28,12
5542801072,False,"21,75,55,1,106","84,51,39,42,120",1596061204,6340,2,2,1818,32,13
5543079388,True,"51,65,74,29,36","83,126,67,111,97",1596083753,6020,8,2,1453,11,35
5543129475,False,"110,120,100,1,126","19,128,41,39,79",1596087326,6200,8,2,2357,39,8
5543199042,False,"121,126,39,83,103","86,129,87,74,12",1596091795,6440,2,2,1997,34,19
5543271011,False,"86,129,10,83,45","53,106,64,70,13",1596096272,6400,3,2,1996,30,9
5543332151,False,"64,107,126,70,98","19,51,13,12,39",1596099538,6200,9,2,2338,36,21
5543397001,False,"19,128,10,129,86","126,3,7,45,8",1596103187,6300,7,2,1781,39,13
5543399039,True,"110,84,38,46,6","9,1,51,83,39",1596103166,6200,1,2,1686,14,20
5543458465,False,"69,7,121,28,89","31,1,100,40,108",1596106220,6080,2,2,2476,39,26
5543667345,False,"83,19,30,41,17","9,98,67,90,49",1596114803,6440,4,2,2018,19,16
5543937511,True,"19,119,38,18,39","84,96,37,120,41",1596124285,6140,1,2,1526,11,41
5543955972,False,"121,86,120,28,81","69,58,62,43,11",1596125224,6400,8,2,2132,23,18
5544056568,False,"86,38,111,74,67","69,121,100,61,81",1596129230,6440,0,2,2357,40,26
5544131981,True,"53,19,64,98,110","121,120,90,99,46",1596133682,6360,2,2,3231,35,41
5544250611,False,"41,25,5,126,108","110,19,68,42,7",1596138809,6420,1,2,3196,45,29
5544326758,False,"58,53,75,74,18","14,11,121,67,37",1596143569,6140,9,2,2156,38,15
5544383268,True,"87,55,89,28,97","58,102,86,1,17",1596147048,6120,8,2,1619,13,40
5544426349,False,"19,90,72,65,120","51,98,9,47,63",1596150455,6360,4,2,2642,28,26
5544480544,True,"19,109,53,40,45","47,26,18,43,36",1596155752,6260,5,2,1602,13,21
5544511613,True,"19,110,23,70,26","58,98,9,106,93",1596158465,6000,0,2,1720,20,40
5544514525,True,"69,85,9,106,63","126,19,111,55,18",1596158713,6180,9,2,2788,35,44
5544691792,False,"19,65,86,12,66","69,111,1,64,52",1596172262,6140,1,2,2214,30,22
5544769798,False,"126,65,97,47,12","83,111,104,67,74",1596176667,6460,3,2,1936,43,14
5544843442,False,"51,39,110,104,73","40,30,1,128,126",1596181097,6160,5,2,3711,36,45
5544938802,False,"51,39,20,93,28","111,65,9,67,126",1596186182,6160,9,2,2378,45,26
5545013691,False,"86,19,41,40,53","51,67,126,87,17",1596190204,6460,8,2,2136,34,11
5545095390,True,"66,86,106,65,73","69,67,112,5,74",1596194092,6240,0,2,1963,22,32
5545249244,True,"53,7,31,93,85","19,39,67,84,25",1596200374,6060,5,2,1925,22,46
5545358975,True,"3,67,86,98,61","58,96,41,56,110",1596204192,6220,2,2,1432,9,29
5545462953,False,"58,2,106,109,86","30,41,39,102,22",1596207497,6060,4,2,1731,31,10
5545659266,True,"31,67,51,55,21","19,5,36,54,88",1596214521,6480,2,2,3619,38,45
5545777275,True,"87,109,9,129,74","86,96,103,106,72",1596219841,6420,9,2,2848,29,26
5545858432,False,"19,64,112,42,98","51,86,18,55,106",1596223909,6020,5,2,1794,36,16
5545872899,True,"110,38,121,106,46","86,128,95,11,97",1596224569,6040,1,2,2908,27,34
5545956347,True,"91,72,100,36,53","86,10,31,126,16",1596229034,6460,1,2,1965,15,33
5546020044,False,"69,64,107,67,17","53,126,19,12,74",1596233089,6180,5,2,1695,39,14
5546160729,False,"19,126,128,41,40","51,47,53,88,12",1596244620,6140,4,2,2467,31,23
5546255554,False,"126,51,79,63,19","69,65,1,121,107",1596251546,6320,0,2,1572,28,15
5546340176,False,"86,66,38,9,20","40,41,100,55,18",1596256725,6220,0,2,1509,30,6
5546390066,True,"110,65,3,28,32","20,9,111,1,104",1596259450,6040,2,2,2156,7,40
5546396742,True,"86,55,51,95,107","69,103,111,36,114",1596259861,6240,5,2,1638,18,46
5546475992,False,"51,53,67,22,58","40,66,109,16,126",1596263687,6460,3,2,2649,32,36
5546558303,False,"109,86,120,85,74","83,45,129,67,119",1596267865,6060,5,2,2177,29,19
5546637497,True,"109,65,88,106,66","83,45,12,19,40",1596271149,6160,0,2,2235,14,29
5546722433,True,"19,53,39,65,54","9,129,67,103,126",1596275073,6320,5,2,1704,15,32
5546723064,False,"51,67,85,52,7","83,98,119,12,39",1596274942,6060,5,2,2365,40,24
5546753340,False,"106,110,112,95,51","19,128,41,104,39",1596276449,6400,2,2,1489,28,6
5546806338,True,"86,55,19,53,62","69,9,79,54,23",1596278674,6380,4,2,1595,16,24
5546837063,True,"110,19,40,39,63","58,65,70,108,106",1596280219,6240,1,2,2981,33,55
5546848236,False,"121,86,8,36,99","126,100,95,97,47",1596280511,6420,9,2,1468,35,12
5546958613,False,"19,40,112,9,41","58,109,25,104,23",1596284990,6380,8,2,1915,37,16
5547019554,False,"19,111,95,55,21","110,41,45,84,11",1596287123,6300,9,2,1658,38,6
5547094064,True,"51,40,98,54,13","87,12,112,96,9",1596289738,6260,8,2,1554,7,30
5547117890,False,"5,106,10,104,51","7,121,107,65,1",1596290766,6240,4,2,1572,46,14
5547128138,True,"91,72,112,120,74","86,97,30,44,39",1596290707,6140,4,2,2209,21,34
5547236639,True,"69,51,74,79,54","111,106,104,101,17",1596294190,6340,2,2,1936,26,46
5547351523,False,"53,126,107,55,109","110,41,38,30,39",1596298152,6020,9,2,1948,38,12
5547536845,False,"85,19,25,47,63","53,110,126,51,8",1596305552,6320,1,2,1892,31,11
5547591022,True,"41,110,128,39,43","97,85,86,67,65",1596308627,6100,3,2,1896,12,39
5547619841,True,"69,9,84,126,72","110,1,107,43,108",1596309478,6120,6,2,2379,20,46
5547712134,False,"86,53,16,17,41","58,7,12,97,13",1596314249,6160,8,2,2181,30,21
5547745871,True,"69,53,64,67,106","68,38,62,119,109",1596316312,6000,4,2,2564,13,27
5547782002,True,"51,9,53,104,65","107,47,87,109,29",1596318343,6340,4,2,1455,17,38
5548121247,True,"20,109,102,100,45","110,129,83,10,126",1596342602,6320,4,2,2724,23,21
5548205501,True,"110,106,64,41,94","19,39,121,54,50",1596346804,6300,2,2,1410,12,17
5548273867,True,"19,67,83,40,61","53,100,85,43,54",1596349857,6240,1,2,2369,16,26
5548374258,False,"87,53,107,74,78","51,47,126,72,36",1596353879,6460,5,2,2037,37,27
5548457071,False,"19,12,66,86,17","51,65,126,36,93",1596357341,6040,8,2,2209,38,27
5548661704,False,"85,41,111,59,120","25,38,3,48,21",1596365978,6220,8,2,1435,16,15
5548841445,True,"69,21,31,109,28","86,1,30,23,78",1596372488,6340,8,2,2020,13,23
5548904640,False,"87,19,53,41,55","110,120,121,12,74",1596374402,6420,9,2,2777,48,31
5548953405,True,"9,53,83,126,32","85,19,55,65,10",1596376498,6000,9,2,2079,14,41
5548971294,False,"107,98,3,9,10","97,83,110,41,77",1596376560,6180,7,2,1775,27,13
5549036631,True,"110,1,40,33,74","69,121,8,86,126",1596378594,6420,2,2,1951,25,28
5549103858,False,"110,41,64,28,74","58,56,25,78,126",1596381036,6080,1,2,1497,27,12
5549483147,False,"85,67,86,28,52","120,74,5,43,114",1596396592,6360,2,2,2176,44,24
5549510201,True,"110,84,63,2,25","20,65,128,56,49",1596398096,6420,3,2,3048,32,46
5549596577,False,"110,84,2,63,17","20,56,65,85,108",1596402741,6300,5,2,2063,30,27
5549652759,False,"110,41,66,74,2","9,38,103,10,39",1596406348,6220,4,2,1457,20,4
5549657431,False,"51,110,55,17,42","53,106,84,72,88",1596406496,6100,2,2,1670,32,16
5549706102,False,"53,106,84,55,8","19,47,121,32,2",1596410125,6240,7,2,2394,51,22
5549756490,False,"85,106,86,96,109","9,69,3,17,63",1596414580,6240,1,2,2043,39,15
5549760685,False,"19,53,108,64,8","40,67,25,16,114",1596414957,6380,2,2,1975,35,19
5549800427,True,"9,23,3,98,109","85,106,100,72,36",1596418426,6160,4,2,2032,17,37
5549947207,False,"126,19,5,89,39","121,65,102,120,46",1596429702,6420,9,2,3919,54,49
5550027485,True,"19,111,93,55,46","69,121,12,104,51",1596435386,6000,8,2,1547,12,38
5550135113,False,"51,67,21,78,22","19,86,36,41,39",1596442315,6000,2,2,2757,40,30
5550207923,False,"128,107,126,110,44","51,9,97,1,38",1596446218,6240,8,2,1586,33,16
5550257724,False,"9,84,129,10,106","51,86,39,12,2",1596449014,6060,7,2,2520,36,26
5550316182,True,"86,120,121,41,29","19,53,111,77,11",1596452692,6000,6,2,1728,11,26
5550318572,False,"20,6,100,39,29","69,58,16,12,13",1596452778,6380,6,2,1997,30,11
5550399262,False,"121,67,97,51,43","91,72,100,40,74",1596455820,6160,5,2,1513,33,16
5550412148,True,"9,2,87,47,10","58,86,67,21,28",1596456605,6260,6,2,2000,23,34
5550505669,False,"110,42,107,64,65","69,121,67,98,7",1596459923,6380,7,2,2132,57,23
5550519095,False,"110,120,3,67,17","128,54,86,28,19",1596460673,6020,1,2,1908,44,14
5550609739,True,"51,10,86,96,11","69,95,87,84,76",1596464014,6300,0,2,1656,9,54
5550727132,False,"19,65,3,109,49","128,41,40,107,55",1596467687,6400,0,2,2492,40,22
5550832851,True,"128,41,107,49,53","19,111,28,44,106",1596472202,6020,1,2,1425,16,34
5551049600,True,"19,112,104,120,1","53,100,111,98,39",1596482006,6360,2,2,2354,27,36
5551201006,False,"75,100,104,11,18","84,109,86,28,114",1596490217,6320,8,2,2058,40,19
5551303760,False,"110,53,100,77,43","41,55,121,16,120",1596498548,6480,5,2,2621,46,25
5551352565,False,"86,65,85,61,53","20,88,102,72,17",1596502872,6340,4,2,2449,29,11
5551395270,False,"20,51,36,39,1","37,67,126,107,47",1596506711,6360,5,2,2570,40,27
5551567989,False,"103,109,107,13,40","51,45,58,41,39",1596519192,6300,3,2,2214,33,24
5551621513,True,"51,109,66,126,79","19,22,121,36,67",1596522711,6380,3,2,2213,19,26
5551685248,True,"51,110,107,86,12","19,126,30,8,38",1596527329,6060,8,2,2614,22,46
5551780846,False,"19,111,106,55,89","69,110,41,121,13",1596532161,6220,2,2,2995,43,29
5551909161,True,"51,43,20,54,55","87,19,65,67,36",1596538984,6060,0,2,2930,22,28
5551987457,True,"128,41,39,108,60","53,84,101,1,38",1596542695,6440,5,2,1995,11,38
5551987686,False,"58,85,13,96,63","51,40,74,26,12",1596542815,6260,5,2,1817,44,14
5552012380,True,"51,40,60,34,98","100,120,111,93,17",1596543809,6160,0,2,2883,31,30
5552072641,True,"51,33,64,1,13","30,21,98,38,39",1596545708,6380,6,2,1545,11,34
5552196837,True,"69,19,84,95,13","86,10,110,129,108",1596550140,6260,6,2,2133,18,46
5552267141,True,"53,25,28,78,95","85,67,121,17,38",1596552790,6220,4,2,1728,12,27
5552322983,True,"19,121,95,40,22","128,28,84,109,23",1596554353,6480,5,2,1480,5,24
5552489663,False,"9,84,94,126,23","110,3,74,41,129",1596561122,6280,3,2,1947,38,17
5552490579,False,"85,109,86,19,129","69,25,87,10,78",1596561390,6400,9,2,2178,44,33
5552497844,False,"97,51,87,54,25","40,23,86,85,10",1596561500,6320,2,2,2618,34,25
5552514881,True,"119,126,64,54,74","19,120,31,121,1",1596562290,6020,5,2,2495,20,34
5552572213,False,"86,65,121,32,47","85,93,87,106,40",1596565261,6420,1,2,1681,32,16
5552575473,True,"85,65,86,67,60","19,25,31,1,104",1596565462,6320,2,2,1754,9,25
